# wavelength_A donor_subtracted_flux_1e-17 err_1e-17
8703.619 2.029001 0.7391975
8705.626 1.349388 0.6896199
8707.629 1.797319 0.7004537
8709.637 1.693754 0.7210206
8711.641 2.272587 0.7040894
8713.649 2.847525 0.6808447
8715.654 2.205613 0.6802875
8717.659 2.829528 0.7118177
8719.67 1.113812 0.6873612
8721.676 1.789407 0.705576
8723.686 2.41038 0.6625119
8725.693 1.298612 0.6356173
8727.706 0.659759 0.6162674
8729.713 0.6923015 0.6128076
8731.722 2.175755 0.6458453
8733.735 2.322511 0.7167545
8735.744 2.812252 0.8034611
8737.759 1.679343 0.829012
8739.769 3.055349 0.822399
8741.784 0.9483925 0.7462249
8743.795 1.150705 0.6868786
8745.811 3.027136 0.7606357
8747.823 1.670503 0.7554885
8749.836 2.866682 0.8234237
8751.853 2.361692 0.8406168
8753.867 4.170053 0.8272044
8755.886 1.445186 0.8121677
8757.9 6.091287 1.008733
8759.92 0.1472681 1.255907
8761.935 4.215897 1.765111
8763.95 0.9074281 1.965617
8765.972 2.871056 1.792547
8767.988 -0.9801624 2.282845
8770.01 -2.710344 2.490131
8772.027 2.455054 1.452718
8774.05 1.641844 1.109799
8776.068 4.750557 1.41485
8778.088 0.8558612 1.994005
8780.111 -1.224802 2.270912
8782.132 1.870856 1.704534
8784.156 4.615662 1.052606
8786.178 1.920712 0.7773017
8788.203 2.965643 0.7908745
8790.226 -0.0899655 1.10887
8792.247 1.692247 1.49334
8794.275 1.660055 1.348699
8796.298 1.646822 0.9773045
8798.326 2.337916 0.8545313
8800.351 2.067186 0.7763464
8802.38 2.643475 0.7650222
8804.405 0.7492802 0.7170924
8806.431 1.220955 0.7143466
8808.461 3.034043 0.7967977
8810.487 2.201801 0.8482614
8812.52 1.943674 0.8503278
8814.546 1.314199 0.7856239
8816.579 3.259542 0.763884
8818.607 2.549927 0.7665612
8820.636 3.693419 0.838888
8822.67 3.349649 1.028085
8824.699 4.522911 1.444468
8826.734 3.326701 2.779362
8828.765 -0.9415471 4.645792
8830.801 0.04319286 2.772421
8832.833 5.567004 1.618108
8834.864 0.3675094 1.490963
8836.901 2.430246 1.884849
8838.935 1.769723 2.060611
8840.973 3.43886 1.47257
8843.007 1.797055 0.9942444
8845.046 1.414407 0.8902788
8847.081 1.967456 0.9156094
8849.116 0.7393006 1.08435
8851.156 0.9480249 1.220112
8853.192 1.198823 1.094431
8855.234 1.343069 0.9009542
8857.272 1.746384 0.8921945
8859.315 1.209898 0.9242116
8861.352 3.153958 0.9374724
8863.391 3.533587 0.929649
8865.435 1.881072 1.010736
8867.474 -1.30241 1.459373
8869.519 1.856623 2.027892
8871.56 0.8522897 1.363493
8873.604 1.538639 0.8288888
8875.647 2.479223 0.7926248
8877.689 1.985185 0.8196073
8879.735 0.8746791 0.8350203
8881.778 3.81058 1.022229
8883.826 2.265225 1.586513
8885.87 1.125926 3.13796
8887.919 0.8057576 4.434257
8889.964 5.651223 2.332864
8892.009 3.294236 1.099125
8894.06 0.3781393 0.8039995
8896.105 2.138527 0.9278213
8898.156 2.86847 0.9853059
8900.204 3.834478 0.9210455
8902.256 0.7694597 1.326243
8904.304 1.052905 2.158177
8906.357 2.637835 1.938559
8908.406 2.250909 1.233643
8910.456 1.36443 0.9619285
8912.511 2.519246 0.8857504
8914.56 2.012702 0.8967505
8916.616 3.074292 1.312434
8918.668 1.932359 2.56212
8920.725 -3.687306 3.674157
8922.776 -3.9749 2.605482
8924.829 3.359238 1.591045
8926.887 1.753223 1.196135
8928.94 2.824974 1.061236
8931 3.060695 0.9456249
8933.055 1.311196 0.8565806
8935.114 2.341443 0.8594759
8937.17 2.038046 0.8620337
8939.226 2.90886 0.8536304
8941.287 1.89333 0.9715359
8943.344 0.4959236 1.462511
8945.406 3.042792 1.766206
8947.464 5.009003 1.390981
8949.527 1.334315 1.037669
8951.586 1.460934 0.9260859
8953.646 1.91434 0.9936295
8955.71 2.365927 1.41794
8957.771 -1.329529 2.755117
8959.836 -2.5698 3.875431
8961.897 -1.242324 2.75876
8963.964 2.020077 1.427443
8966.026 1.19215 1.070476
8968.089 1.181678 0.9573086
8970.157 1.495526 0.861001
8972.221 4.557945 0.913223
8974.289 2.399463 0.9055446
8976.353 1.948666 0.8300425
8978.424 0.9472188 0.7937996
8980.489 2.083579 0.848197
8982.556 1.654441 0.9078963
8984.627 1.922501 0.9000427
8986.693 2.428783 1.066441
8988.766 4.411044 1.68592
8990.834 -2.695354 1.881953
8992.907 3.9903 1.51052
8994.976 2.937691 1.161416
8997.045 2.058297 1.013192
8999.12 2.056463 1.260691
9001.19 1.466722 2.303043
9003.266 0.3462634 2.674106
9005.337 0.1210279 1.946455
9007.413 2.940935 1.101171
9009.485 1.098043 0.8988009
9011.559 2.28659 0.8616849
9013.636 2.949944 0.8780634
9015.71 2.906813 0.8187477
9017.789 2.280774 0.8386923
9019.863 2.48781 0.8652996
9021.943 1.857469 0.8151316
9024.019 1.82239 0.8438201
9026.095 1.09268 0.8996111
9028.176 1.652616 0.9708685
9030.253 2.012116 0.8923442
9032.335 1.18067 0.8344181
9034.413 3.242397 0.8553579
9036.497 1.705264 0.9137437
9038.575 -0.05312041 1.166934
9040.654 2.387103 1.252393
9042.739 1.902061 0.9720242
9044.819 0.8995281 0.8608939
9046.905 1.20679 0.9252344
9048.986 2.525992 1.286819
9051.073 -2.066492 1.712633
9053.155 2.403073 1.351193
9055.238 2.885843 1.010841
9057.326 2.368214 0.8856184
9059.41 3.429952 0.9263748
9061.499 1.99009 0.8569443
9063.584 2.566738 0.87959
9065.674 2.2515 0.9002935
9067.759 1.285917 0.8820971
9069.851 1.785342 0.9635583
9071.936 2.248281 1.092791
9074.023 1.52764 1.075721
9076.116 0.6278158 0.9835893
9078.204 3.064044 0.9346837
9080.298 1.480809 0.9293548
9082.387 2.833528 0.9788857
9084.48 0.8312101 0.8304585
9086.57 2.563409 0.8377189
9088.661 1.12919 0.8633845
9090.757 0.7316213 0.8626424
9092.849 1.013338 1.001196
9094.945 4.842018 1.215269
9097.037 0.8576664 1.050712
9099.135 1.116392 0.890176
9101.228 0.8170673 1.079609
9103.322 3.025207 1.518508
9105.421 2.194006 1.55108
9107.516 -0.2573818 1.287225
9109.616 1.726417 0.9895196
9111.712 3.08598 0.9045299
9113.812 0.8850856 0.7668031
9115.909 1.627653 0.7624032
9118.007 0.08948201 0.77524
9120.109 0.3091217 0.8966452
9122.207 1.457388 0.8976935
9124.31 0.4767892 0.8247581
9126.41 0.7717108 0.8283331
9128.515 -0.02660577 0.8095232
9130.614 0.6190368 0.8740815
9132.715 1.651009 0.9338396
9134.821 1.251802 0.8871775
9136.922 1.583349 1.004836
9139.029 0.7945448 0.9897037
9141.132 2.342329 0.9118033
9143.239 2.276852 0.8604484
9145.343 2.826701 0.8679228
9147.447 0.9652246 0.8306675
9149.557 3.445355 0.8850564
9151.661 -0.3801454 0.9233001
9153.772 -0.1904954 1.196514
9155.877 1.035584 1.407931
9157.988 3.513041 1.345929
9160.096 1.846485 1.246294
9162.203 -0.2002837 1.323394
9164.315 3.053332 1.232193
9166.424 1.889196 1.068096
9168.537 1.119789 1.038367
9170.647 1.75301 1.059023
9172.762 1.86817 1.059085
9174.871 -0.516223 1.092364
9176.982 0.1268491 1.146752
9179.099 1.410615 1.064106
9181.21 2.363393 0.9719357
9183.327 2.443405 0.9244115
9185.44 2.666327 0.9637294
9187.558 0.9510218 0.9478935
9189.672 1.702469 0.9070529
9191.785 3.77482 0.9438011
9193.905 1.885616 0.9467424
9196.021 0.976231 0.9514551
