# wavelength_A donor_subtracted_flux_1e-17 err_1e-17
8755.886 11.57762 1.505467
8757.9 6.924451 1.548157
8759.92 11.49589 1.891342
8761.935 13.95899 2.531437
8763.95 11.08645 2.68415
8765.972 15.99567 2.316707
8767.988 12.96753 2.383651
8770.01 9.118854 2.736318
8772.027 14.19285 2.329594
8774.05 10.47046 1.985815
8776.068 15.52034 2.310612
8778.088 10.81941 2.389187
8780.111 11.04337 3.353095
8782.132 12.2747 2.880093
8784.156 13.03191 1.785333
8786.178 11.68824 1.547192
8788.203 12.40755 1.561371
8790.226 14.15074 1.776362
8792.247 9.715336 2.188441
8794.275 9.133263 2.161971
8796.298 11.31258 1.762137
8798.326 13.72917 1.636992
8800.351 15.59802 1.639415
8802.38 15.16956 1.628302
8804.405 13.46512 1.598014
8806.431 14.70935 1.577422
8808.461 13.79621 1.562058
8810.487 12.51221 1.607915
8812.52 13.89416 1.651881
8814.546 13.26285 1.627051
8816.579 13.1013 1.615425
8818.607 12.60808 1.573792
8820.636 16.17759 1.820559
8822.67 17.63811 1.854441
8824.699 15.3621 2.552502
8826.734 19.00894 4.298532
8828.765 4.937577 6.531073
8830.801 3.436298 5.690616
8832.833 14.9478 2.410479
8834.864 12.36966 1.971202
8836.901 19.60923 2.734251
8838.935 1.482509 3.497157
8840.973 16.14491 2.524427
8843.007 13.46214 1.741863
8845.046 14.15472 1.646963
8847.081 16.19134 1.721495
8849.116 15.56464 1.903618
8851.156 14.09648 2.163977
8853.192 11.59724 2.065839
8855.234 14.958 1.780122
8857.272 11.42389 1.630624
8859.315 15.12735 1.625375
8861.352 17.65241 1.63686
8863.391 11.00264 1.824428
8865.435 10.21151 1.956556
8867.474 16.16923 2.258838
8869.519 8.35992 2.817416
8871.56 16.73566 2.468389
8873.604 9.588872 2.1626
8875.647 10.95952 1.626148
8877.689 10.66272 1.5215
8879.735 10.97903 1.687504
8881.778 13.66992 1.768888
8883.826 13.39658 1.888751
8885.87 20.59502 3.6433
8887.919 5.23329 5.309297
8889.964 9.818341 3.552635
8892.009 13.29166 2.117806
8894.06 13.02638 1.694904
8896.105 15.88596 1.645804
8898.156 11.92946 1.676745
8900.204 11.36523 1.650967
8902.256 13.30886 1.884589
8904.304 12.69696 2.838656
8906.357 11.22803 3.174828
8908.406 11.9612 2.134064
8910.456 15.82271 1.748198
8912.511 13.35765 1.673872
8914.56 13.35758 1.668679
8916.616 14.57806 1.913584
8918.668 16.40524 2.730593
8920.725 10.22681 5.182281
8922.776 -4.460466 6.778374
8924.829 17.70027 3.365864
8926.887 13.41999 1.903305
8928.94 11.26862 1.664705
8931 10.49609 1.657785
8933.055 7.64941 1.596928
8935.114 9.309987 1.562837
8937.17 12.54365 1.735119
8939.226 18.11951 1.842861
8941.287 9.946214 1.759649
8943.344 12.94951 2.235153
8945.406 3.554503 2.690217
8947.464 8.042068 2.304331
8949.527 13.44917 1.775818
8951.586 11.56474 1.585355
8953.646 14.72554 1.713187
8955.71 14.02135 2.29235
8957.771 20.14838 3.334198
8959.836 -1.905538 4.211124
8961.897 2.873819 4.252409
8963.964 19.8876 2.971001
8966.026 13.01664 1.912644
8968.089 12.81934 1.714199
8970.157 13.61995 1.640951
8972.221 12.48702 1.678635
8974.289 11.03031 1.738159
8976.353 13.06376 1.764474
8978.424 11.50402 1.696027
8980.489 15.90044 1.788182
8982.556 14.36414 1.879923
8984.627 16.10499 1.833495
8986.693 17.42212 1.866073
8988.766 22.51917 2.705618
8990.834 8.340125 2.975904
8992.907 9.80947 2.281006
8994.976 14.55743 2.0766
8997.045 15.384 1.867656
8999.12 17.92508 1.900065
9001.19 24.3591 2.840592
9003.266 6.171682 4.262198
9005.337 13.1577 3.57432
9007.413 18.67393 2.367062
9009.485 13.5106 1.93287
9011.559 12.36592 1.788231
9013.636 12.19834 1.679295
9015.71 16.78017 1.717017
9017.789 12.88375 1.79698
9019.863 16.41693 1.911481
9021.943 12.20357 1.746021
9024.019 15.25912 1.793441
9026.095 16.69329 1.845952
9028.176 17.03054 1.884356
9030.253 17.30481 1.995352
9032.335 12.07964 1.934681
9034.413 11.49154 2.121094
9036.497 7.321173 2.131909
9038.575 13.96181 2.340485
9040.654 15.98117 2.22192
9042.739 13.36008 2.029188
9044.819 15.51464 1.874192
9046.905 21.07649 1.983277
9048.986 15.31042 2.109165
9051.073 13.70286 2.496302
9053.155 7.61862 2.378504
9055.238 14.73823 2.017579
9057.326 15.27295 1.860436
9059.41 15.48211 1.882176
9061.499 15.64713 1.852977
9063.584 15.75246 1.896889
9065.674 14.13319 1.904186
9067.759 14.25424 1.84521
9069.851 18.567 1.936762
9071.936 20.05982 2.061045
9074.023 16.71452 2.028773
9076.116 14.4021 1.947379
9078.204 20.51954 1.870667
9080.298 17.61008 1.848543
9082.387 15.62838 1.948517
9084.48 13.81718 1.892877
9086.57 16.84328 1.876557
9088.661 19.74438 2.008371
9090.757 16.30616 2.007188
9092.849 15.95405 2.04036
9094.945 11.74239 2.050536
9097.037 15.21501 2.030781
9099.135 16.24984 1.904325
9101.228 14.05563 2.025971
9103.322 14.75955 2.449282
9105.421 17.91789 2.401281
9107.516 10.39465 2.281102
9109.616 13.58265 2.141329
9111.712 10.29913 1.941195
9113.812 12.76138 1.853715
9115.909 19.65525 1.885441
9118.007 17.28897 1.860898
9120.109 16.31714 2.030277
9122.207 13.18204 2.253907
9124.31 15.44138 1.90681
9126.41 12.59284 1.804852
9128.515 19.09042 1.875119
9130.614 16.04661 1.910379
9132.715 19.51657 2.067238
9134.821 17.5407 2.010876
9136.922 17.55606 2.04455
9139.029 18.40489 2.19018
9141.132 20.26979 2.054651
9143.239 14.98124 1.855712
9145.343 10.8829 1.826365
9147.447 14.65548 1.879645
9149.557 18.63983 1.930743
9151.661 17.06306 1.951199
9153.772 17.83106 2.12328
9155.877 14.52352 2.303691
9157.988 15.54448 2.264365
9160.096 15.30907 2.159275
9162.203 13.15703 2.162253
9164.315 11.90889 2.167054
9166.424 16.36223 2.108772
9168.537 15.72704 2.032268
9170.647 16.51606 2.074868
9172.762 21.62413 2.088772
9174.871 18.13301 2.145637
9176.982 14.0049 2.174243
9179.099 12.56378 2.105075
9181.21 11.97923 1.924902
9183.327 12.36443 1.896993
9185.44 12.97628 1.919455
9187.558 14.13868 2.004388
9189.672 13.54459 1.952551
9191.785 13.02165 1.890735
9193.905 11.76873 1.950566
9196.021 7.917197 1.9766
9198.141 54.9978 1.968612
9200.257 55.01981 1.950524
9202.379 55.4825 1.985355
9204.495 57.79662 2.045746
9206.613 57.77345 2.153212
9208.736 56.9043 2.296163
9210.854 55.85191 2.349129
9212.978 54.61849 2.421899
9215.098 54.57051 2.500264
